satzart	textkennzeichen	land	rb	kreis	vb	gemeinde	name	area	area_date	pop_sum	pop_m	pop_w	pop_p_km2	plz	lat	lng	rg_key	rg_name	urb_key	urb_class	ags_2017
60	64	16	0	71	5013	085	Schwerstedt	6,81	31.12.2015	327,0	161,0	166,0	48,0	99439	11,291234	51,071321	E29	Übriges Thüringen	03	gering besiedelt	16071085
60	64	16	0	71	5013	092	Vippachedelhausen	10,34	31.12.2015	568,0	287,0	281,0	55,0	99439	11,208363	51,080977	E29	Übriges Thüringen	03	gering besiedelt	16071092
60	64	16	0	71	5013	097	Wohlsborn	4,04	31.12.2015	477,0	239,0	238,0	118,0	99439	11,36404	51,03134	E29	Übriges Thüringen	03	gering besiedelt	16071097
60	63	16	0	71	5051	004	Bad Sulza, Stadt	45,49	31.12.2015	4738,0	2299,0	2439,0	104,0	99518	11,623832	51,087021	E29	Übriges Thüringen	02	mittlere Besiedlungsdichte	16071004
60	64	16	0	71	5051	015	Eberstedt	4,13	31.12.2015	203,0	104,0	99,0	49,0	99518	11,578112	51,074755	E29	Übriges Thüringen	03	gering besiedelt	16071015
60	64	16	0	71	5051	022	Großheringen	6,04	31.12.2015	653,0	314,0	339,0	108,0	99518	11,665163	51,101883	E29	Übriges Thüringen	03	gering besiedelt	16071022
60	64	16	0	71	5051	044	Ködderitzsch	2,82	31.12.2015	116,0	55,0	61,0	41,0	99518	11,506891	51,085721	E29	Übriges Thüringen	03	gering besiedelt	16071044
60	64	16	0	71	5051	064	Niedertrebra	8,99	31.12.2015	772,0	369,0	403,0	86,0	99518	11,582261	51,070155	E29	Übriges Thüringen	03	gering besiedelt	16071064
60	64	16	0	71	5051	069	Obertrebra	3,24	31.12.2015	263,0	131,0	132,0	81,0	99510	11,569793	51,063116	E29	Übriges Thüringen	03	gering besiedelt	16071069
60	64	16	0	71	5051	077	Rannstedt	2,96	31.12.2015	169,0	83,0	86,0	57,0	99518	11,538159	51,086113	E29	Übriges Thüringen	03	gering besiedelt	16071077
60	64	16	0	71	5051	083	Schmiedehausen	10,38	31.12.2015	383,0	193,0	190,0	37,0	99518	11,662581	51,068321	E29	Übriges Thüringen	03	gering besiedelt	16071083
60	64	16	0	71	5051	099	Saaleplatte	42,83	31.12.2015	2752,0	1403,0	1349,0	64,0	99510	11,598438	51,030186	E29	Übriges Thüringen	03	gering besiedelt	16071099
60	64	16	0	71	5052	048	Kromsdorf	10,74	31.12.2015	1451,0	727,0	724,0	135,0	99441	11,371115	51,000064	E29	Übriges Thüringen	03	gering besiedelt	16071048
60	64	16	0	71	5052	101	Ilmtal-Weinstraße	64,98	31.12.2015	4534,0	2240,0	2294,0	70,0	99510	11,441263	51,059959	E29	Übriges Thüringen	03	gering besiedelt	16071101
60	64	16	0	72	0005	005	Föritz	32,12	31.12.2015	3428,0	1714,0	1714,0	107,0	96524	11,233001	50,340697	E28	Thüringer Wald	03	gering besiedelt	16072005
60	64	16	0	72	0009	009	Judenbach	43,18	31.12.2015	2378,0	1191,0	1187,0	55,0	96515	11,219879	50,395551	E28	Thüringer Wald	03	gering besiedelt	16072009
60	63	16	0	72	0011	011	Lauscha, Stadt	18,72	31.12.2015	3376,0	1668,0	1708,0	180,0	98724	11,159835	50,476118	E28	Thüringer Wald	02	mittlere Besiedlungsdichte	16072011
60	64	16	0	72	0014	014	Neuhaus-Schierschnitz	23,2	31.12.2015	3081,0	1547,0	1534,0	133,0	96524	11,243256	50,313422	E28	Thüringer Wald	03	gering besiedelt	16072014
60	63	16	0	72	0018	018	Sonneberg, Stadt	84,69	31.12.2015	23736,0	11481,0	12255,0	280,0	96515	11,175725	50,357569	E28	Thüringer Wald	02	mittlere Besiedlungsdichte	16072018
60	63	16	0	72	0019	019	Steinach, Stadt	26,35	31.12.2015	3931,0	1900,0	2031,0	149,0	96523	11,158066	50,432443	E28	Thüringer Wald	03	gering besiedelt	16072019
60	64	16	0	72	0023	023	Frankenblick	60,65	31.12.2015	6161,0	3069,0	3092,0	102,0	96528	11,077683	50,377295	E28	Thüringer Wald	03	gering besiedelt	16072023
60	64	16	0	72	5050	001	Bachfeld	10,46	31.12.2015	456,0	217,0	239,0	44,0	96528	10,97916	50,40897	E28	Thüringer Wald	03	gering besiedelt	16072001
60	63	16	0	72	5050	015	Schalkau, Stadt	33,57	31.12.2015	2982,0	1490,0	1492,0	89,0	96528	11,005199	50,393734	E28	Thüringer Wald	03	gering besiedelt	16072015
60	64	16	0	72	5051	006	Goldisthal	19,69	31.12.2015	392,0	195,0	197,0	20,0	98746	11,003935	50,518655	E28	Thüringer Wald	03	gering besiedelt	16072006
60	63	16	0	72	5051	013	Neuhaus am Rennweg, Stadt	80,98	31.12.2015	6897,0	3440,0	3457,0	85,0	98724	11,134693	50,508337	E28	Thüringer Wald	02	mittlere Besiedlungsdichte	16072013
60	63	16	0	73	0005	005	Bad Blankenburg, Stadt	35,62	31.12.2015	6767,0	3355,0	3412,0	190,0	07422	11,261585	50,68475	E28	Thüringer Wald	02	mittlere Besiedlungsdichte	16073005
60	64	16	0	73	0036	036	Kamsdorf	6,92	31.12.2015	2657,0	1286,0	1371,0	384,0	07334	11,441521	50,645417	E28	Thüringer Wald	02	mittlere Besiedlungsdichte	16073036
60	63	16	0	73	0076	076	Rudolstadt, Stadt	55,41	31.12.2015	22855,0	11111,0	11744,0	412,0	07407	11,343744	50,721369	E28	Thüringer Wald	02	mittlere Besiedlungsdichte	16073076
60	63	16	0	73	0077	077	Saalfeld/Saale, Stadt	48,73	31.12.2015	25041,0	12030,0	13011,0	514,0	07318	11,361357	50,647648	E28	Thüringer Wald	02	mittlere Besiedlungsdichte	16073077
60	63	16	0	73	0105	105	Remda-Teichel, Stadt	79,76	31.12.2015	2913,0	1482,0	1431,0	37,0	07407	11,228445	50,759341	E28	Thüringer Wald	03	gering besiedelt	16073105
60	63	16	0	73	0106	106	Leutenberg, Stadt	57,52	31.12.2015	2156,0	1065,0	1091,0	37,0	07338	11,456972	50,562982	E28	Thüringer Wald	03	gering besiedelt	16073106
60	64	16	0	73	0108	108	Saalfelder Höhe	63,87	31.12.2015	3035,0	1536,0	1499,0	48,0	07422	11,308231	50,593372	E28	Thüringer Wald	03	gering besiedelt	16073108
60	64	16	0	73	0109	109	Uhlstädt-Kirchhasel	121,64	31.12.2015	5955,0	3008,0	2947,0	49,0	07407	11,466516	50,742069	E23	Saaleland	03	gering besiedelt	16073109
60	64	16	0	73	0111	111	Unterwellenborn	56,14	31.12.2015	6069,0	3080,0	2989,0	108,0	07333	11,44187	50,658516	E28	Thüringer Wald	02	mittlere Besiedlungsdichte	16073111
60	63	16	0	73	0112	112	Königsee-Rottenbach, Stadt	84,37	31.12.2015	6591,0	3312,0	3279,0	78,0	07426	11,102717	50,662894	E28	Thüringer Wald	03	gering besiedelt	16073112
60	64	16	0	73	5001	013	Cursdorf	13,95	31.12.2015	620,0	294,0	326,0	44,0	98744	11,127782	50,571828	E28	Thüringer Wald	03	gering besiedelt	16073013
60	64	16	0	73	5001	014	Deesbach	6,14	31.12.2015	337,0	178,0	159,0	55,0	98744	11,146938	50,56901	E28	Thüringer Wald	03	gering besiedelt	16073014
60	64	16	0	73	5001	037	Katzhütte	28,87	31.12.2015	1373,0	671,0	702,0	48,0	98746	11,053083	50,552775	E28	Thüringer Wald	03	gering besiedelt	16073037
60	64	16	0	73	5001	056	Meuselbach-Schwarzmühle	7,52	31.12.2015	1117,0	524,0	593,0	149,0	98746	11,090149	50,571262	E28	Thüringer Wald	03	gering besiedelt	16073056
60	63	16	0	73	5001	065	Oberweißbach/Thür. Wald, Stadt	9,65	31.12.2015	1721,0	807,0	914,0	178,0	98744	11,144311	50,582975	E28	Thüringer Wald	03	gering besiedelt	16073065
60	64	16	0	73	5002	049	Lichte	19,35	31.12.2015	1516,0	758,0	758,0	78,0	98739	11,191807	50,526283	E28	Thüringer Wald	03	gering besiedelt	16073049
60	64	16	0	73	5002	066	Piesau	7,89	31.12.2015	725,0	365,0	360,0	92,0	98739	11,215682	50,511912	E28	Thüringer Wald	03	gering besiedelt	16073066
60	64	16	0	73	5002	068	Reichmannsdorf	19,99	31.12.2015	755,0	382,0	373,0	38,0	98739	11,260281	50,548042	E28	Thüringer Wald	03	gering besiedelt	16073068
60	64	16	0	73	5002	079	Schmiedefeld	9,54	31.12.2015	989,0	481,0	508,0	104,0	98739	11,217237	50,537906	E28	Thüringer Wald	03	gering besiedelt	16073079
60	64	16	0	73	5003	001	Allendorf	8,78	31.12.2015	359,0	185,0	174,0	41,0	07426	11,158647	50,655688	E28	Thüringer Wald	03	gering besiedelt	16073001
60	64	16	0	73	5003	006	Bechstedt	3,48	31.12.2015	157,0	82,0	75,0	45,0	07426	11,177305	50,660745	E28	Thüringer Wald	03	gering besiedelt	16073006
60	64	16	0	73	5003	017	Döschnitz	6,31	31.12.2015	245,0	121,0	124,0	39,0	07429	11,231621	50,614542	E28	Thüringer Wald	03	gering besiedelt	16073017
60	64	16	0	73	5003	021	Dröbischau	4,64	31.12.2015	422,0	218,0	204,0	91,0	07426	11,072082	50,629513	E28	Thüringer Wald	03	gering besiedelt	16073021
60	64	16	0	73	5003	054	Mellenbach-Glasbach	8,82	31.12.2015	959,0	487,0	472,0	109,0	98746	11,102499	50,595483	E28	Thüringer Wald	03	gering besiedelt	16073054
60	64	16	0	73	5003	055	Meura	12,67	31.12.2015	426,0	214,0	212,0	34,0	98744	11,209735	50,585129	E28	Thüringer Wald	03	gering besiedelt	16073055
60	64	16	0	73	5003	063	Oberhain	14,08	31.12.2015	667,0	333,0	334,0	47,0	07426	11,123359	50,629088	E28	Thüringer Wald	03	gering besiedelt	16073063
60	64	16	0	73	5003	074	Rohrbach	3,89	31.12.2015	182,0	93,0	89,0	47,0	07429	11,220214	50,60298	E28	Thüringer Wald	03	gering besiedelt	16073074
60	64	16	0	73	5003	082	Schwarzburg	14,67	31.12.2015	560,0	273,0	287,0	38,0	07427	11,195357	50,641931	E28	Thüringer Wald	03	gering besiedelt	16073082
60	64	16	0	73	5003	084	Sitzendorf	2,52	31.12.2015	819,0	400,0	419,0	325,0	07429	11,172599	50,632744	E28	Thüringer Wald	03	gering besiedelt	16073084
60	64	16	0	73	5003	094	Unterweißbach	13,13	31.12.2015	799,0	390,0	409,0	61,0	98744	11,166552	50,615485	E28	Thüringer Wald	03	gering besiedelt	16073094
60	64	16	0	73	5003	101	Wittgendorf	3,43	31.12.2015	153,0	78,0	75,0	45,0	07318	11,241825	50,603455	E28	Thüringer Wald	03	gering besiedelt	16073101
60	63	16	0	73	5005	028	Gräfenthal, Stadt	36,42	31.12.2015	2035,0	1004,0	1031,0	56,0	98743	11,307918	50,525286	E28	Thüringer Wald	03	gering besiedelt	16073028
60	63	16	0	73	5005	046	Lehesten, Stadt	35,94	31.12.2015	1723,0	861,0	862,0	48,0	07349	11,448099	50,475717	E28	Thüringer Wald	03	gering besiedelt	16073046
60	64	16	0	73	5005	067	Probstzella	74,34	31.12.2015	3007,0	1503,0	1504,0	40,0	07330	11,380298	50,531837	E28	Thüringer Wald	03	gering besiedelt	16073067
60	64	16	0	73	5051	002	Altenbeuthen	7,88	31.12.2015	228,0	113,0	115,0	29,0	07338	11,600825	50,592223	E28	Thüringer Wald	03	gering besiedelt	16073002
60	64	16	0	73	5051	035	Hohenwarte	6,31	31.12.2015	174,0	84,0	90,0	28,0	07338	11,481941	50,606442	E28	Thüringer Wald	03	gering besiedelt	16073035
60	64	16	0	73	5051	038	Kaulsdorf	21,81	31.12.2015	2530,0	1279,0	1251,0	116,0	07338	11,429182	50,622706	E28	Thüringer Wald	03	gering besiedelt	16073038
60	64	16	0	73	5051	107	Drognitz	24,02	31.12.2015	641,0	326,0	315,0	27,0	07338	11,572004	50,588022	E28	Thüringer Wald	03	gering besiedelt	16073107
60	63	16	0	74	0044	044	Kahla, Stadt	7,89	31.12.2015	6940,0	3377,0	3563,0	880,0	07768	11,583575	50,800289	E23	Saaleland	02	mittlere Besiedlungsdichte	16074044
60	64	16	0	74	5005	012	Crossen an der Elster	10,8	31.12.2015	1581,0	791,0	790,0	146,0	07613	11,979425	50,976379	E23	Saaleland	03	gering besiedelt	16074012
60	64	16	0	74	5005	038	Hartmannsdorf	1,62	31.12.2015	673,0	341,0	332,0	415,0	07613	11,975382	50,961285	E23	Saaleland	03	gering besiedelt	16074038
60	64	16	0	74	5005	039	Heideland	37,55	31.12.2015	1816,0	937,0	879,0	48,0	07613	11,909498	51,001409	E23	Saaleland	03	gering besiedelt	16074039
60	64	16	0	74	5005	072	Rauda	3,07	31.12.2015	295,0	149,0	146,0	96,0	07613	11,942777	50,953	E23	Saaleland	03	gering besiedelt	16074072
60	64	16	0	74	5005	092	Silbitz	11,2	31.12.2015	629,0	315,0	314,0	56,0	07613	11,998733	50,95628	E23	Saaleland	03	gering besiedelt	16074092
60	64	16	0	74	5005	106	Walpernhain	4,74	31.12.2015	173,0	91,0	82,0	36,0	07613	11,954044	51,017519	E23	Saaleland	03	gering besiedelt	16074106
60	63	16	0	74	5005	116	Schkölen, Stadt	53,43	31.12.2015	2585,0	1319,0	1266,0	48,0	07619	11,821689	51,041988	E23	Saaleland	03	gering besiedelt	16074116
60	64	16	0	74	5007	007	Bremsnitz	6,6	31.12.2015	131,0	63,0	68,0	20,0	07646	11,773768	50,799841	E23	Saaleland	03	gering besiedelt	16074007
60	64	16	0	74	5007	017	Eineborn	7,83	31.12.2015	323,0	162,0	161,0	41,0	07646	11,85691	50,831106	E23	Saaleland	03	gering besiedelt	16074017
60	64	16	0	74	5007	022	Geisenhain	4,59	31.12.2015	175,0	85,0	90,0	38,0	07646	11,714883	50,834758	E23	Saaleland	03	gering besiedelt	16074022
60	64	16	0	74	5007	024	Gneus	8,1	31.12.2015	160,0	72,0	88,0	20,0	07646	11,689585	50,832402	E23	Saaleland	03	gering besiedelt	16074024
60	64	16	0	74	5007	029	Großbockedra	4,53	31.12.2015	178,0	95,0	83,0	39,0	07646	11,656934	50,843926	E23	Saaleland	03	gering besiedelt	16074029
60	64	16	0	74	5007	045	Karlsdorf	4,68	31.12.2015	114,0	61,0	53,0	24,0	07646	11,798051	50,796854	E23	Saaleland	03	gering besiedelt	16074045
60	64	16	0	74	5007	046	Kleinbockedra	2,83	31.12.2015	40,0	19,0	21,0	14,0	07646	11,646985	50,842774	E23	Saaleland	03	gering besiedelt	16074046
60	64	16	0	74	5007	047	Kleinebersdorf	4,01	31.12.2015	184,0	92,0	92,0	46,0	07646	11,838755	50,815965	E23	Saaleland	03	gering besiedelt	16074047
60	64	16	0	74	5007	053	Lippersdorf-Erdmannsdorf	9,96	31.12.2015	446,0	231,0	215,0	45,0	07646	11,797136	50,827722	E23	Saaleland	03	gering besiedelt	16074053
60	64	16	0	74	5007	056	Meusebach	6,12	31.12.2015	94,0	47,0	47,0	15,0	07646	11,724741	50,817845	E23	Saaleland	03	gering besiedelt	16074056
60	64	16	0	74	5007	064	Oberbodnitz	6,43	31.12.2015	244,0	136,0	108,0	38,0	07646	11,65828	50,811742	E23	Saaleland	03	gering besiedelt	16074064
60	64	16	0	74	5007	066	Ottendorf	4,38	31.12.2015	416,0	199,0	217,0	95,0	07646	11,822534	50,827004	E23	Saaleland	03	gering besiedelt	16074066
60	64	16	0	74	5007	071	Rattelsdorf	3,67	31.12.2015	76,0	36,0	40,0	21,0	07646	11,773403	50,813506	E23	Saaleland	03	gering besiedelt	16074071
60	64	16	0	74	5007	074	Rausdorf	3,14	31.12.2015	198,0	95,0	103,0	63,0	07646	11,686713	50,857978	E23	Saaleland	03	gering besiedelt	16074074
60	64	16	0	74	5007	077	Renthendorf	11,59	31.12.2015	432,0	218,0	214,0	37,0	07646	11,84649	50,800991	E23	Saaleland	03	gering besiedelt	16074077
60	64	16	0	74	5007	097	Tautendorf	5,25	31.12.2015	152,0	80,0	72,0	29,0	07646	11,893085	50,823866	E23	Saaleland	03	gering besiedelt	16074097
60	64	16	0	74	5007	101	Tissa	4,03	31.12.2015	141,0	76,0	65,0	35,0	07646	11,747761	50,846792	E23	Saaleland	03	gering besiedelt	16074101
60	64	16	0	74	5007	102	Trockenborn-Wolfersdorf	18,79	31.12.2015	588,0	297,0	291,0	31,0	07646	11,708043	50,787487	E23	Saaleland	03	gering besiedelt	16074102
60	64	16	0	74	5007	103	Tröbnitz	2,14	31.12.2015	455,0	239,0	216,0	213,0	07646	11,727727	50,838457	E23	Saaleland	02	mittlere Besiedlungsdichte	16074103
60	64	16	0	74	5007	104	Unterbodnitz	5,51	31.12.2015	187,0	89,0	98,0	34,0	07646	11,648609	50,821602	E23	Saaleland	03	gering besiedelt	16074104
60	64	16	0	74	5007	107	Waltersdorf	4,58	31.12.2015	175,0	99,0	76,0	38,0	07646	11,744947	50,831362	E23	Saaleland	03	gering besiedelt	16074107
60	64	16	0	74	5007	108	Weißbach	5,29	31.12.2015	124,0	59,0	65,0	23,0	07646	11,79073	50,814457	E23	Saaleland	03	gering besiedelt	16074108
60	64	16	0	74	5011	002	Altenberga	17,33	31.12.2015	743,0	371,0	372,0	43,0	07768	11,540544	50,830629	E23	Saaleland	03	gering besiedelt	16074002
60	64	16	0	74	5011	004	Bibra	4,37	31.12.2015	262,0	137,0	125,0	60,0	07768	11,545048	50,80453	E23	Saaleland	03	gering besiedelt	16074004
60	64	16	0	74	5011	008	Bucha	21,02	31.12.2015	1114,0	554,0	560,0	53,0	07751	11,512436	50,881908	E23	Saaleland	03	gering besiedelt	16074008
60	64	16	0	74	5011	016	Eichenberg	11,54	31.12.2015	401,0	214,0	187,0	35,0	07768	11,529802	50,793832	E23	Saaleland	03	gering besiedelt	16074016
60	64	16	0	74	5011	021	Freienorla	6,84	31.12.2015	329,0	159,0	170,0	48,0	07768	11,543018	50,769652	E23	Saaleland	03	gering besiedelt	16074021
60	64	16	0	74	5011	031	Großeutersdorf	3,44	31.12.2015	270,0	142,0	128,0	78,0	07768	11,564449	50,789713	E23	Saaleland	03	gering besiedelt	16074031
60	64	16	0	74	5011	033	Großpürschütz	3,92	31.12.2015	394,0	191,0	203,0	101,0	07751	11,592478	50,820875	E23	Saaleland	03	gering besiedelt	16074033
60	64	16	0	74	5011	034	Gumperda	6,27	31.12.2015	397,0	201,0	196,0	63,0	07768	11,522751	50,810217	E23	Saaleland	03	gering besiedelt	16074034
60	64	16	0	74	5011	042	Hummelshain	17,36	31.12.2015	619,0	282,0	337,0	36,0	07768	11,62995	50,766866	E23	Saaleland	03	gering besiedelt	16074042
60	64	16	0	74	5011	048	Kleineutersdorf	5,52	31.12.2015	361,0	187,0	174,0	65,0	07768	11,575681	50,787377	E23	Saaleland	03	gering besiedelt	16074048
60	64	16	0	74	5011	049	Laasdorf	4,02	31.12.2015	561,0	277,0	284,0	140,0	07646	11,671619	50,868894	E23	Saaleland	03	gering besiedelt	16074049
60	64	16	0	74	5011	052	Lindig	4,54	31.12.2015	244,0	130,0	114,0	54,0	07768	11,601061	50,789722	E23	Saaleland	03	gering besiedelt	16074052
60	64	16	0	74	5011	057	Milda	22,05	31.12.2015	748,0	382,0	366,0	34,0	07751	11,461872	50,855199	E23	Saaleland	03	gering besiedelt	16074057
60	63	16	0	74	5011	065	Orlamünde, Stadt	7,47	31.12.2015	1140,0	562,0	578,0	153,0	07768	11,520178	50,774292	E23	Saaleland	03	gering besiedelt	16074065
60	64	16	0	74	5011	076	Reinstädt	17,91	31.12.2015	499,0	255,0	244,0	28,0	07768	11,474515	50,809301	E23	Saaleland	03	gering besiedelt	16074076
60	64	16	0	74	5011	079	Rothenstein	10,45	31.12.2015	1149,0	569,0	580,0	110,0	07751	11,603008	50,849184	E23	Saaleland	03	gering besiedelt	16074079
60	64	16	0	74	5011	087	Schöps	4,35	31.12.2015	270,0	131,0	139,0	62,0	07768	11,598357	50,834623	E23	Saaleland	03	gering besiedelt	16074087
60	64	16	0	74	5011	089	Seitenroda	4,02	31.12.2015	199,0	98,0	101,0	50,0	07768	11,618341	50,80408	E23	Saaleland	03	gering besiedelt	16074089
60	64	16	0	74	5011	095	Sulza	3,97	31.12.2015	280,0	140,0	140,0	71,0	07751	11,619317	50,867133	E23	Saaleland	03	gering besiedelt	16074095
60	64	16	0	74	5011	114	Zöllnitz	4,2	31.12.2015	769,0	385,0	384,0	183,0	07751	11,642431	50,86914	E23	Saaleland	02	mittlere Besiedlungsdichte	16074114
60	63	16	0	74	5014	041	Hermsdorf, Stadt	7,49	31.12.2015	7689,0	3719,0	3970,0	1027,0	07629	11,856674	50,896145	E23	Saaleland	02	mittlere Besiedlungsdichte	16074041
60	64	16	0	74	5014	059	Mörsdorf	6,85	31.12.2015	476,0	254,0	222,0	69,0	07646	11,80095	50,871171	E23	Saaleland	03	gering besiedelt	16074059
60	64	16	0	74	5014	075	Reichenbach	4,78	31.12.2015	901,0	436,0	465,0	188,0	07629	11,882379	50,870528	E23	Saaleland	03	gering besiedelt	16074075
60	64	16	0	74	5014	084	Schleifreisen	6,95	31.12.2015	426,0	220,0	206,0	61,0	07629	11,824196	50,888943	E23	Saaleland	03	gering besiedelt	16074084
60	64	16	0	74	5014	093	St.Gangloff	9,41	31.12.2015	1189,0	607,0	582,0	126,0	07629	11,894266	50,855249	E23	Saaleland	03	gering besiedelt	16074093
60	63	16	0	74	5015	011	Dornburg-Camburg, Stadt	30,77	31.12.2015	5447,0	2654,0	2793,0	177,0	07774	11,71095	51,05398	E23	Saaleland	03	gering besiedelt	16074011
60	64	16	0	74	5015	019	Frauenprießnitz	18,47	31.12.2015	854,0	437,0	417,0	46,0	07774	11,736114	51,016759	E23	Saaleland	03	gering besiedelt	16074019
60	64	16	0	74	5015	026	Golmsdorf	7,63	31.12.2015	712,0	354,0	358,0	93,0	07751	11,668406	50,972545	E23	Saaleland	03	gering besiedelt	16074026
60	64	16	0	74	5015	032	Großlöbichau	6,24	31.12.2015	740,0	376,0	364,0	119,0	07751	11,677986	50,926592	E23	Saaleland	03	gering besiedelt	16074032
60	64	16	0	74	5015	036	Hainichen	5,32	31.12.2015	194,0	110,0	84,0	36,0	07778	11,621866	50,99635	E23	Saaleland	03	gering besiedelt	16074036
60	64	16	0	74	5015	043	Jenalöbnitz	3,96	31.12.2015	161,0	77,0	84,0	41,0	07751	11,692249	50,949204	E23	Saaleland	03	gering besiedelt	16074043
60	64	16	0	74	5015	051	Lehesten	12,14	31.12.2015	682,0	352,0	330,0	56,0	07778	11,57889	50,981211	E23	Saaleland	03	gering besiedelt	16074051
60	64	16	0	74	5015	054	Löberschütz	3,07	31.12.2015	131,0	65,0	66,0	43,0	07751	11,701297	50,964679	E23	Saaleland	03	gering besiedelt	16074054
60	64	16	0	74	5015	063	Neuengönna	6,2	31.12.2015	669,0	345,0	324,0	108,0	07778	11,649201	50,987215	E23	Saaleland	03	gering besiedelt	16074063
60	64	16	0	74	5015	096	Tautenburg	12,75	31.12.2015	282,0	150,0	132,0	22,0	07778	11,71561	50,991598	E23	Saaleland	03	gering besiedelt	16074096
60	64	16	0	74	5015	099	Thierschneck	2,74	31.12.2015	104,0	59,0	45,0	38,0	07774	11,760133	51,032861	E23	Saaleland	03	gering besiedelt	16074099
60	64	16	0	74	5015	112	Wichmar	5,38	31.12.2015	213,0	117,0	96,0	40,0	07774	11,687783	51,033406	E23	Saaleland	03	gering besiedelt	16074112
60	64	16	0	74	5015	113	Zimmern	5,92	31.12.2015	202,0	98,0	104,0	34,0	07778	11,62547	51,007486	E23	Saaleland	03	gering besiedelt	16074113
60	64	16	0	74	5050	006	Bollberg	3,34	31.12.2015	297,0	137,0	160,0	89,0	07646	11,79444	50,879487	E23	Saaleland	03	gering besiedelt	16074006
60	64	16	0	74	5050	058	Möckern	5,34	31.12.2015	128,0	61,0	67,0	24,0	07646	11,774454	50,853998	E23	Saaleland	03	gering besiedelt	16074058
60	64	16	0	74	5050	069	Quirla	4,07	31.12.2015	508,0	259,0	249,0	125,0	07646	11,770715	50,862858	E23	Saaleland	03	gering besiedelt	16074069
60	64	16	0	74	5050	081	Ruttersdorf-Lotschen	8,46	31.12.2015	324,0	169,0	155,0	38,0	07646	11,747559	50,884328	E23	Saaleland	03	gering besiedelt	16074081
60	63	16	0	74	5050	094	Stadtroda, Stadt	16,76	31.12.2015	5892,0	2895,0	2997,0	352,0	07646	11,7275	50,857878	E23	Saaleland	02	mittlere Besiedlungsdichte	16074094
60	63	16	0	74	5051	009	Bürgel, Stadt	27,19	31.12.2015	3069,0	1527,0	1542,0	113,0	07616	11,759303	50,942415	E23	Saaleland	03	gering besiedelt	16074009
60	64	16	0	74	5051	028	Graitschen b. Bürgel	4,66	31.12.2015	399,0	212,0	187,0	86,0	07616	11,721233	50,958208	E23	Saaleland	03	gering besiedelt	16074028
60	64	16	0	74	5051	061	Nausnitz	1,43	31.12.2015	77,0	38,0	39,0	54,0	07616	11,73105	50,941547	E23	Saaleland	03	gering besiedelt	16074061
60	64	16	0	74	5051	068	Poxdorf	4,04	31.12.2015	89,0	42,0	47,0	22,0	07616	11,744655	50,961839	E23	Saaleland	03	gering besiedelt	16074068
60	63	16	0	74	5052	018	Eisenberg, Stadt	24,67	31.12.2015	13669,0	7209,0	6460,0	554,0	07607	11,901344	50,967554	E23	Saaleland	02	mittlere Besiedlungsdichte	16074018
60	64	16	0	74	5052	025	Gösen	3,14	31.12.2015	213,0	109,0	104,0	68,0	07607	11,876414	50,99241	E23	Saaleland	03	gering besiedelt	16074025
60	64	16	0	74	5052	037	Hainspitz	5,29	31.12.2015	641,0	307,0	334,0	121,0	07607	11,836937	50,963929	E23	Saaleland	03	gering besiedelt	16074037
60	64	16	0	74	5052	055	Mertendorf	3,79	31.12.2015	172,0	99,0	73,0	45,0	07619	11,786716	50,992094	E23	Saaleland	03	gering besiedelt	16074055
60	64	16	0	74	5052	067	Petersberg	8,37	31.12.2015	275,0	129,0	146,0	33,0	07616	11,834703	50,98584	E23	Saaleland	03	gering besiedelt	16074067
60	64	16	0	74	5052	073	Rauschwitz	8,77	31.12.2015	217,0	108,0	109,0	25,0	07616	11,802209	50,972044	E23	Saaleland	03	gering besiedelt	16074073
60	64	16	0	74	5053	001	Albersdorf	2,82	31.12.2015	290,0	155,0	135,0	103,0	07646	11,773012	50,90367	E23	Saaleland	03	gering besiedelt	16074001
60	64	16	0	74	5053	003	Bad Klosterlausnitz	16,59	31.12.2015	3542,0	1754,0	1788,0	214,0	07639	11,867215	50,916378	E23	Saaleland	02	mittlere Besiedlungsdichte	16074003
60	64	16	0	74	5053	005	Bobeck	7,04	31.12.2015	298,0	155,0	143,0	42,0	07646	11,792353	50,903186	E23	Saaleland	03	gering besiedelt	16074005
60	64	16	0	74	5053	082	Scheiditz	1,68	31.12.2015	52,0	27,0	25,0	31,0	07646	11,754773	50,904948	E23	Saaleland	03	gering besiedelt	16074082
60	64	16	0	74	5053	085	Schlöben	15,86	31.12.2015	930,0	467,0	463,0	59,0	07646	11,69093	50,892175	E23	Saaleland	03	gering besiedelt	16074085
60	64	16	0	74	5053	086	Schöngleina	6,76	31.12.2015	486,0	240,0	246,0	72,0	07646	11,725291	50,908979	E23	Saaleland	03	gering besiedelt	16074086
60	64	16	0	74	5053	091	Serba	7,07	31.12.2015	700,0	357,0	343,0	99,0	07616	11,81495	50,941826	E23	Saaleland	03	gering besiedelt	16074091
60	64	16	0	74	5053	098	Tautenhain	8,96	31.12.2015	975,0	497,0	478,0	109,0	07639	11,915874	50,92528	E23	Saaleland	03	gering besiedelt	16074098
60	64	16	0	74	5053	105	Waldeck	8,02	31.12.2015	228,0	119,0	109,0	28,0	07646	11,781417	50,91173	E23	Saaleland	03	gering besiedelt	16074105
